url,title,full_text,date_published,views,author
https://tgstat.ru/channel/@sheyhtamir1974/112545,,"🇺🇦🇺🇸В Лос-Анджелесе сгорели 8 особняков украинских генералов.
По информации украинских изданий, эти объекты были приобретены на средства, предоставленные Киеву западными странами
в рамках «военной» помощи
.
По оценкам, общая стоимость уничтоженной недвижимости составляет около
90 миллионов долларов.","12 Jan, 13:47",143k,Шейх Тамир
https://tgstat.ru/channel/@warhistoryalconafter/202605,,"🇺🇦🇺🇸В Лос-Анджелесе сгорели 8 особняков украинских генералов.
По информации украинских изданий, эти объекты были приобретены на средства, предоставленные Киеву западными странами
в рамках «военной» помощи
.
По оценкам, общая стоимость уничтоженной недвижимости составляет около
90 миллионов долларов.
Подписаться на канал","12 Jan, 11:11",124.7k,Кирилл Фёдоров / Война История Оружие
https://tgstat.ru/channel/@imnotbozhena/49798,,Изабелла Росселини выложила сегодня,"13 Jan, 18:55",138.3k,НЕБОЖЕНА
https://tgstat.ru/channel/@aavst2022/8292,,"Был пожар в Лос-Анджелесе (фото Изабеллы Росселини)
18+  НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЁН, РАСПРОСТРАНЕН И (ИЛИ) НАПРАВЛЕН ИНОСТРАННЫМ АГЕНТОМ ВЕНЕДИКТОВЫМ АЛЕКСЕЕМ АЛЕКСЕЕВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ВЕНЕДИКТОВА АЛЕКСЕЯ АЛЕКСЕЕВИЧА","14 Jan, 17:08",125.9k,aavst2022
https://tgstat.ru/channel/@Ria_novosti_rossiya/49536,,"71% украинцев, живущих в Европе,
считают Майдан ошибкой
- Euronews
Как сообщает источник, обещанное улучшение качества жизни граждан Украины и сближение с Евросоюзом не осуществилось.
🇷🇺
Подписаться на РОССИЮ СЕЙЧАС","10 Jan, 07:16",225.9k,Россия сейчас • Новости
https://tgstat.ru/channel/mfhcUYNSXBtkY2Iy/58924,,"71% украинцев, живущих в Европе,
считают Майдан ошибкой
- Euronews
Ожидаемого повышения уровня жизни украинцев и сближения с Европой так и не произошло, отмечает издание.
◀▶
Путин в Telegram
— Подписаться","9 Jan, 20:13",194.2k,ПУТИН в Telegram
https://tgstat.ru/channel/@botcharov/12001,,"71% украинцев, проживающих в Европе,
считают Майдан ошибкой
- Euronews
Ожидаемого повышения уровня жизни украинцев и сближения с Европой не произошло, отмечает издание.","10 Jan, 09:37",123.6k,"Бочарик (ага, тот самый)"
https://tgstat.ru/channel/_vuwCPdpy9liMjQy/4495,,"71% украинцев, живущих в Европе, считают Майдан ошибкой - Euronews
Ой, а что случилось?
Три богатыря — подписаться👈","9 Jan, 20:47",97.5k,Три Богатыря и Зеленский наркоман
https://tgstat.ru/channel/@kotreal/39505,,"Euronews:
71% украинцев, живущих в Европе, считают Майдан ошибкой.  Ожидаемого повышения уровня жизни  и сближения с Европой так и не произошло.
А должно разве было произойти? Кто им это втюхал в кастрюли? Вспоминайте, украинчеги, кто же это втюхал?
Кот😼Костян","9 Jan, 20:55",81k,Кот Костян - официальный канал🇷🇺
https://tgstat.ru/channel/@kozakrichala/41664,,"Мы уже постили сегодня лос-анджелесских пожарных, которые тушили пламя дорожными конусами. Но этим люмпенам, видимо, быстро объяснили, что элитные коттеджи Малибу достойны большего. Поэтому пожарные перешли на сумочки Louis Vuitton и Hermes.","9 Jan, 16:23",249.3k,Коза кричала
https://tgstat.ru/channel/algGOzXN7sRhNGVi/47268,,"⚡️
Они пожар тушат брендовыми сумками
А ущерб от бушующих в Калифорнии пожаров уже оценивается в более чем $50 млрд, сообщил американский банк JPMorgan Chase
❗️За сутки сумма ущерба выросла более чем вдвое, аналитики объяснили это продолжением распространения пожара и трудностями со страхованием недвижимости в штате
👉
Подпишись на Наблюдатель
👁","9 Jan, 22:50",223.6k,Наблюдатель👁️
https://tgstat.ru/channel/@OstashkoNews/168003,,"🇺🇸
Хор геев* и оккультизм: на что ушел бюджет пожарной охраны Лос-Анджелеса
В прошлом году мэр города
Карен Басс
– демократка и первая женщина на посту – сократила бюджет пожарной службы на $20 млн. Из них $13 млн тратились на материально техническое обеспечение и системы водоснабжения пожарных линий.
✖️ Вместо этого деньги ушли на:
«Полуночное кафе для бездомных
трансгендеров», «Хор геев Лос-Анджелеса», «Международный архив геев и лесбиянок», «Сексуальная наука и Imagi-Nation», посвященная оккультизму и «движению ЛГБТК
*
», «Программы месяца наследия лесбиянок, геев, бисексуалов и трансгендеров» и т.д.
Кроме того, пожарная служба Лос-Анджелеса
передала Украине
ценное оборудование, поэтому огонь в городе тушат с помощью женских сумок (видео).
❗️
На 1 фото – начальница пожарной охраны Лос-Анджелеса,
открытая лесбиянка Кристин Кроули
.
На втором – престижный жилой район Пасифик-Палисейдс до и после пожаров.
* – ЛГБТ признана экстремистской в РФ и запрещена
Осташко! Важное
|
подпишись
|
#важное","10 Jan, 09:05",163.9k,Осташко! Важное
https://tgstat.ru/channel/@Lepragram/46129,,"⚠️
Коротко о том, почему так мощно полыхает Калифорния
На первом видео пожарные в Лос-Анджелесе буквально тушат огонь обычными женскими сумочками, на втором видео дорожным конусом водой из пруда 🤷‍♂️
СМИ выяснили, что
из пожарной команды города до 2021-2022 годов уволили профессионалов и «рьяно любящих работу», а вместо них наняли команду из запрещённого в РФ ЛГБТ сообщества
. Так вместо обучения борьбе с пожарами новые сотрудники стали чемпионами по посещениям гей-парадов.
Как мы все знаем, город является центром сторонников демократической партии, которая и продвигала такую повестку во все госструктуры и компании.
За пожарную охрану Лос-Анджелеса отвечала лесбиянка Кристин Кроули — первая в истории Калифорнии женщина на посту начальника пожарной охраны, Должность она заняла в 2022 году и
вместо работы над стратегией по тушению пожаров все три года продвигала идеи ЛГБТ.
Главной своей целью Кроули называла не безопасность жителей Лос-Анджелеса, а поддержку «разнообразия, инклюзивности и равенства». Результат вы видите сами.
Другой причиной слабой борьбы с пожарами назвали тот факт, что
в 2022 году пожарный департамент Лос-Анджелеса передал Украине своё пожарное оборудование
, которого сейчас катастрофически им же самим и не хватает.
Классическое, что посеешь, то и пожнёшь. Ну зато на всех гей-парадах были первыми 👍
🙈
Подписаться на Лепру
🙈","9 Jan, 21:00",142.7k,Лепра
https://tgstat.ru/channel/@imnotbozhena/49711,,"Вначале лос-анджелесские пожарные тушили пламя дорожными конусами. Но им быстро объяснили, что элитные коттеджи Малибу достойны большего. Поэтому пожарные перешли на сумочки Louis Vuitton и Hermes.","10 Jan, 10:47",144.1k,НЕБОЖЕНА
https://tgstat.ru/channel/@sanya_florida/22822,,"Лос-Анджелес уничтожен. Именно здесь было не нужным оборудование для тушения пожаров, которое отправили на Украину.","9 Jan, 23:56",591.3k,Саня во Флориде
https://tgstat.ru/channel/@SolovievLive/307851,,"Дональд Трамп-младший обвинил власти Лос-Анджелеса в неэффективности при тушении пожаров, заявив, что это связано с передачей части пожарной техники Украине. В подтверждение своих слов он прикрепил скриншот с сообщениями новостных порталов о передаче спецтехники на Украину.
«Ну конечно, пожарное управление Лос-Анджелеса передало часть своих запасов Украине», — написал Трамп-младший в социальной сети truth social.
✍
Подписывайся на Соловьёва!","9 Jan, 11:39",234.9k,СОЛОВЬЁВ
https://tgstat.ru/channel/@ukr_2025_ru/230154,,"🇺🇸
Заставь дурака нацистам помогать — он себе город спалит
Сын избранного президента США Дональд Трамп – младший сообщил, почему пожарные службы до сих не смогли справиться с тушением пожара в городе, —
пишет
ТГ-канал Владимира Соловьёва
Барабанная дробь... Они передавали свои ресурсы Украине!! Ну не замечательно ли! А то что сейчас в Калифорнии сгорают целые кварталы — ну так это необходимая жертва.
""О, поглядите. Ну конечно же пожарный департамент Лос-Анджелеса отправлял оборудование Украине!"" - написал сын политика в социальной сети.
Как же сейчас хохочут в своих офисах пилящие международную помощь Ермак и Зеленский.","9 Jan, 08:52",152.3k,Украина.ру
https://tgstat.ru/channel/@Lepragram/46129,,"⚠️
Коротко о том, почему так мощно полыхает Калифорния
На первом видео пожарные в Лос-Анджелесе буквально тушат огонь обычными женскими сумочками, на втором видео дорожным конусом водой из пруда 🤷‍♂️
СМИ выяснили, что
из пожарной команды города до 2021-2022 годов уволили профессионалов и «рьяно любящих работу», а вместо них наняли команду из запрещённого в РФ ЛГБТ сообщества
. Так вместо обучения борьбе с пожарами новые сотрудники стали чемпионами по посещениям гей-парадов.
Как мы все знаем, город является центром сторонников демократической партии, которая и продвигала такую повестку во все госструктуры и компании.
За пожарную охрану Лос-Анджелеса отвечала лесбиянка Кристин Кроули — первая в истории Калифорнии женщина на посту начальника пожарной охраны, Должность она заняла в 2022 году и
вместо работы над стратегией по тушению пожаров все три года продвигала идеи ЛГБТ.
Главной своей целью Кроули называла не безопасность жителей Лос-Анджелеса, а поддержку «разнообразия, инклюзивности и равенства». Результат вы видите сами.
Другой причиной слабой борьбы с пожарами назвали тот факт, что
в 2022 году пожарный департамент Лос-Анджелеса передал Украине своё пожарное оборудование
, которого сейчас катастрофически им же самим и не хватает.
Классическое, что посеешь, то и пожнёшь. Ну зато на всех гей-парадах были первыми 👍
🙈
Подписаться на Лепру
🙈","9 Jan, 21:00",142.7k,Лепра
https://tgstat.ru/channel/@SergeyKolyasnikov/65546,,"Вот так проснешься, а в США Калифорния и Лос-Анджелес  догорают.
Мэр города в отпуске, пожарных на местах практически нет, воды в гидрантах нет, оборудования и техники нет. Зато в 2022 году местный пожарный департамент поставлял оборудование и технику Украине 👍
Внезапно оказалось, что природа не интересуется политикой, газет не читает, ТВ и интернет не смотрит.
Ну и как не раз говорил, ""инфраструктура пленных не берет"". Здесь пожарные гидросамолеты нужны. Такие огненные смерчи шлангами не тушат.
Доброе утро ☕️","9 Jan, 07:36",154.5k,ZERGULIO🇷🇺
https://tgstat.ru/channel/@dirtytatarstan/66363,,"Прощальные аккорды уходящей администрации Джо Байдена наполнены ироничным и, одновременно, трагичным символизмом.
Лос-Анджелес в огне.
Вторая по величине агломерация в стране жестоко страдает от лесных пожаров,
сгорело
несколько
элитных
пригородов
города, а
вместе
с ними —
особняки
Бэна Аффлека, Эдриена Броуди, Майли Сайрус, Пэрис Хилтон
и…
Хантера Байдена.
Десятки погибших, сотни пропавших без вести, около 100 тыс. человек эвакуировано, предварительный ущерб оценивается в $60 млрд.
Трамп уже требует
отставки
губернатора Калифорнии
Гэвина Ньюсома,
поскольку происходящее не простая катастрофа, а просто небывалая — потому, что
в Калифорнии, находящейся в Северном полушарии, зима.
Она, конечно, своеобразная, калифорнийская, днем погода в районе +20, ночью +10, иногда небольшие дожди, в общем это не испепеляющая жара, при которой пожары естественны и борьба с ними тяжела.
Нет.
Происходящее — распад всей системы пожаротушения, Калифорнии вообще и Лос-Анджелеса в частности.
И это прямое следствие политики, проводимой администрацией уходящего президента.
Три решающих фактора:
Первый — политика «разнообразия и инклюзивности»,
то самое
DEI
(diversity, equity and inclusion) о
которой
неоднократно
писали
и мы, и
коллеги
. В марте 2022 году пост директора департамента пожаротушения Лос-Анджелеса заняла открытая лесбиянка
Кристин Кроули. Главную проблему пожарной безопасности она сформулировала так: из 3,3 тыс. сотрудников службы спасения только 115 — женщины.
После чего объявила о трехлетнем плане по внедрению расовых и гендерных квот для продвижения «разнообразия, равноправия и инклюзивности» в департаменте, отметив, что
«ей не будет достаточно, сколько бы представителей меньшинств она ни наняла».
За почти три года из пожарных служб города ушло большинство опытных работников мужского пола, а нанятые на их места просто не отвечали квалификационным требованиям.
В результате департамент не смог организовать ни качественного надзора и раннего выявления, ни результативной борьбы со стихией.
Второй — радикальные экологические решения
. В критический момент, когда пожары только разрастались,
в значительной части пожарных водоёмов и городской системе снабжения пожарных гидрантов не оказалось воды.
Хотя засухи в Калифорнии нет, все-таки зима. П
ричина — в новых требованиях о сохранении биоразнообразия и экологических систем водных ресурсов Калифорнии,
что означает фактический запрет на любой забор воды из рек. Чем заменить эту воду никто не придумал, но запрет вступил в силу.
Третий — безоглядная поддержка Украины
(Что? Да!).
Калифорния один из самых радикальных заукраинских штатов США.
Регион достаточно безоглядно
отправлял
различную помощь Киевскому режиму, среди которой оказалось много пожарного оборудования и техники, которых не хватило в решающий момент.
Вишенка на торте
— 7 января в апогей пожаров, мэр Лос-Анжелеса, ультралиберальная демократка
Карне Басс
улетела на инаугурацию президента Ганы, с которым близко дружит.
Дональд Трамп
возвращается
в Белый дом на пике ненависти американцев к представителям Демпартии, уважаемые читатели.","9 Jan, 14:14",185.2k,Неудаща
https://tgstat.ru/channel/@victorstepanych/1983,,"Самый разрушительный пожар в истории Лос-Анджелеса. Сгорели уже куча вилл самых богатых людей в Штатах.
А системы борьбы с пожарами нет?
Будто первый раз такое.
Калифорния это главный штат демпартии США. Все вот эти звезды, у кого сгорели дома, заукраинские акции проводили только так. Некоторые к Зеленскому ездили. А пожарные Калифорнии отдали средства тушения Украине.
Разжигали пожар у нас? Тушите свет теперь.","9 Jan, 11:02",133.9k,Win/Win
https://tgstat.ru/channel/@frontbird/17088,,"🔥
Душевные кадры. Дружба народов в США. 12.01
⏺На фоне небывалых пожаров в Калифорнии, простые темнокожие американцы активно и массово помогают жителям Лос Анджелеса в эвакуации имущества.
А
нет, погодите-ка, это же массовое мародерство.
И все те же лица 🙈
ФРОНТОВАЯ ПТИЧКА.
ПОДПИСАТЬСЯ.","12 Jan, 13:53",27.6k,Фронтовая птичка
https://tgstat.ru/channel/@SolovievLive/308092,,"🖥️ Пока одни сражаются со стихией и тушат пожары, другие используют хаос для мародёрства и наживы.
В эвакуированном городе уже задержано более 20 мародёров. В ответ на эти инциденты власти Лос-Анджелеса приняли решение ввести комендантский час в районах Пасифик-Палисейдс и Альтадина, чтобы восстановить порядок и обеспечить безопасность жителей.
✍
Подписывайся на Соловьёва!","10 Jan, 16:14",207.4k,СОЛОВЬЁВ
https://tgstat.ru/channel/@banksta/63686,,"Из-за мародеров в Лос-Анджелес вводят нацгвардию.
@banksta","12 Jan, 00:57",166.6k,Банкста
https://uk.tgstat.com/channel/@Novoeizdanie/101307,,"Комендантский час из-за мародёров ввели в пострадавших от лесных пожаров пригородах Лос-Анджелеса,
—
AFP
Сообщается, что для патрулирования пострадавших районов переброшены тысячи бойцов Нацгвардии США. Уже арестованы как минимум 20 подозреваемых в мародерстве.
Что еще известно:
▫️Количество погибших выросло до 11, ещё несколько человек числятся пропавшими без вести;
▫️В округе Лос-Анджелеса была объявлена эвакуация ещё примерно 153 тысяч человек, ещё 166 тысяч ждут возможного предупреждения покинуть свои дома;
▫️В Федеральном агентстве по управлению ЧС США заявили, что ветер ослаб, что позволило локализовать очаги возгорания в некоторых районах, однако ожидается, что он снова усилится в ближайшие дни.
Подписаться
/
Прислать новость","11 Jan, 10:42",75.4k,Новое Издание
https://tgstat.ru/channel/@lomovkaa/91950,,"🔥
Активисты BLM, чернокожие волонтеры и прочие неравнодушные к чужому горю добру бомжи с наркоманами помогают жителям охваченного огнем Лос-Анджелеса «спасти» имущество.
По последним данным, сгорели около 10 тысяч строений, сумма ущерба превысила 150 млрд долларов, арестовано как минимум 20 мародеров.
В городе собираются объявить комендантский час и усилить борьбу с грабителями и поджигателями.
#США #пожар
📮
Подпишись на ЛОМОВКУ","10 Jan, 22:42",48.1k,Lomovka
https://tgstat.ru/channel/mfhcUYNSXBtkY2Iy/58878,,"Пожар в Калифорнии добрался до знака, ставшего визитной карточкой всей киноиндустрии Америки.
Разрушительный пожар в Калифорнии может стать самым дорогостоящим в истории США. В данный момент известно о пяти погибших. Джо Байден ввёл режим бедствия.
◀▶
Путин в Telegram
— Подписаться","9 Jan, 08:28",194k,ПУТИН в Telegram
https://tgstat.ru/channel/@TrendWatching24/15302,,Историческое: знак Голливуда горит в пожарах Калифорнии.,"9 Jan, 11:58",124.4k,TrendWatching
https://tgstat.ru/channel/@dimsmirnov175/87814,,"Голливуд тоже погорел: Пожар в Калифорнии добрался до знака, ставшего визитной карточкой всей киноиндустрии Америки.
Подпишись на ПУЛ N3","9 Jan, 06:30",89.6k,Пул N3
https://tgstat.ru/ru/channel/@voiceofisrael/18173,,"⚡️Знак Hollywood в огне.
Продолжаются пожары в Лос Анджелесе, Калифорния. На данный момент эвакуировано более 100 тысяч человек.
На борьбу с огнем нет водных ресурсов. Введен режим ЧП.
____________
🎙Будь в курсе событий
🇮🇱
Подпишись на «Голос Израиля»","9 Jan, 09:03",96.9k,Голос Израиля | Израиль Новости
https://tgstat.ru/channel/sOj9iDAtUkMyYWQy/129356,,"⚡️
Главу МИД Германии Бербок замазали на фото с её встречи с новым сирийским руководством в Дамаске,
— немецкий телеканал N-TV.
Кроме того, лидер «Хайят Тахрир аш-Шам» (запрещена в РФ) отказался пожать ей руку.
👉 Топор Live. Подписаться","5 Jan, 20:09",840.7k,Топор Live
https://tgstat.ru/channel/@nexta_live/87895,,"Сирийские исламистские СМИ замазали на общем фото главу МИД Германии Анналену Бербок и других женщин.
Ранее в Сирии состоялся визит министров иностранных дел Германии и Франции. Новый лидер Сирии Ахмед аш-Шараа протянул руку лишь главе французского МИД Жану-Ноэлю Барро, а главу немецкого МИД Анналену Бербок поприветствовал, приложив руку к груди.
@nexta_live","5 Jan, 17:51",267.5k,NEXTA Live
https://tgstat.ru/channel/@ru2ch/132028,,"Главу МИД Германии Анналену Бербок замазали на фотографиях со встречи с новым сирийским руководством
— немецкий телеканал N-TV
Отредактированные фото появились в СМИ после встречи Бербок с сирийскими властями в Дамаске.
Помимо главы МИД Германии, неузнаваемыми сделали ещё двоих человек, вероятно, переводчиков.","5 Jan, 18:15",206.7k,Ньюсач/Двач
https://tgstat.ru/channel/v-P0xT4ViGI4Yzg6/71222,,"Американские ведущие издеваются над смертями украинских мужчин
В репортаже о том, как украинские беженцы из Польши пытаются получить от уходящей администрации Байдена разрешение на переезд в США, ведущие задались вопросом - где все мужчины.
- Там вообще есть мужчины? Я видела только одного мужчину и 25 женщин.
- Они все мертвы.
- О нет!
- Я называю вещи своими именами.
- Ты не должен был этого говорить!!!
NE.САХАР","7 Jan, 22:43",304.3k,NЕ.САХАР
https://tgstat.ru/channel/@boris_rozhin/150647,,"На американском телевидении начали называть вещи своими именами.
Многие из упомянутых лежат гниют в лесопосадках под
Покровском
и Курской области.","8 Jan, 18:48",234.3k,Colonelcassad
https://tgstat.ru/channel/mfhcUYNSXBtkY2Iy/58824,,"Американские ведущие
издеваются над смертями украинских мужчин
В репортаже о том, как украинские беженцы из Польши пытаются получить от уходящей администрации Байдена разрешение на переезд в США, ведущие задались вопросом - где все мужчины.
- Там вообще есть мужчины? Я видела только одного мужчину и 25 женщин.
- Они все мертвы.
- О нет!
- Я называю вещи своими именами.
- Ты не должен был этого говорить!!!
◀▶
Путин в Telegram
— Подписаться","7 Jan, 22:36",195.2k,ПУТИН в Telegram
https://tgstat.ru/channel/TiX9zQzcsTI2MTMy/43781,,"🇺🇸
Американские ведущие издеваются над смертями украинских мужчин
В репортаже о том, как украинские беженцы из Польши пытаются получить от уходящей администрации Байдена разрешение на переезд в США, ведущие задались вопросом - где все мужчины.
- Там вообще есть мужчины? Я видела только одного мужчину и 25 женщин.
- Они все мертвы.
- О нет!
- Я называю вещи своими именами.
- Ты не должен был этого говорить!!!
ПУЛЯ - подписаться","7 Jan, 22:54",96k,ПУЛЯ
https://tgstat.ru/channel/@kotreal/39444,,"На американском ТВ царит прекрасное настроение.
Обсуждая очередь из украинских беженцев, ведущая заметила, что на 25 женщин она увидела всего одного мужчину.
На что ее коллега резонно заметил: «Они все мертвы»
После чего в студии стало еще веселее.
Кот😼Костян","8 Jan, 13:12",83.6k,Кот Костян - официальный канал🇷🇺
https://tgstat.ru/channel/@voenndelo/15571,,"📹 Американские журналисты во время репортажа об украинских беженцах, 100 тысяч которых пообещала принять администрация Байдена, откровенно смеются над огромными потерями мужского населения Украины
""Я увидела одного мужчину на 25 женщин. Они все мертвы"", - обсуждают под общий смех ведущие в прямом эфире MSNBC.
@voenndelo","7 Jan, 12:15",66k,Военндело (Военное дело)
https://tgstat.ru/channel/19UsJwMmEWM4Y2Ri/59096,,"⁉️Зеленский сделал обращение на фоне подсвеченного в цвета флага США монумента ""Родина-Мать""
В этот момент украинский политик заявлял о важности поддержки США и надежде на ее продолжение. Кроме того, статуя подсвечивалась флагами других западных государств.
Правдивости - подписаться","1 Jan, 14:45",216.1k,Правдивости
https://tgstat.ru/channel/AAAAAE_YYyTV7iuK90lQCw/4785,,Именно с Алиссы Милано и была срисована знаменитая русалочка Ариэль из диснеевского мультфильма 1989 года. Рисунки были сделаны на основе детских фотографий актрисы.,"13 Nov 2020, 10:07",53.3k,Фотоплёнка
https://tgstat.ru/channel/AAAAAE_YYyTV7iuK90lQCw/5777,,"С Алиссы Милано мультипликаторы Диснея рисовали русалочку Ариэль для мультфильма Русалочка, 1988 г.","14 Mar 2021, 22:53",94.4k,Фотоплёнка
https://tgstat.ru/channel/AAAAAE_YYyTV7iuK90lQCw/11958,,"С Алиссы Милано мультипликаторы Диснея рисовали русалочку Ариэль для мультфильма Русалочка, 1988 г.","11 Feb 2023, 15:30",80.5k,Фотоплёнка
https://tgstat.ru/channel/AAAAAE_YYyTV7iuK90lQCw/15188,,Именно с Алиссы Милано и была срисована знаменитая русалочка Ариэль из диснеевского мультфильма 1989 года. Рисунки были сделаны на основе детских фотографий актрисы.,"8 Nov 2023, 13:06",53.7k,Фотоплёнка
https://tgstat.ru/channel/AAAAAE_YYyTV7iuK90lQCw/15738,,"С Алиссы Милано мультипликаторы Диснея рисовали русалочку Ариэль для мультфильма Русалочка, 1988 г.","19 Dec 2023, 21:21",61.1k,Фотоплёнка
https://tgstat.ru/channel/AAAAAE1SEgydlTYwtpT8Ig/22248,,"С Алиссы Милано мультипликаторы Диснея рисовали русалочку Ариэль для мультфильма Русалочка, 1988 г.
Че, История","17 Jun 2022, 14:11",149.2k,"Че, История"
https://tgstat.ru/channel/tYr7zuzJHwM5YTBi/1645,,"Именно с Алиссы Милано и была срисована знаменитая русалочка Ариэль из диснеевского мультфильма 1989 года. Рисунки были сделаны на основе детских фотографий актрисы.
Выставка","27 Oct 2022, 08:19",93.8k,Выставка | История
https://tgstat.ru/channel/AAAAAEPl6u-rE9aDr6595w/17626,,"С Алиссы Милано мультипликаторы Диснея рисовали русалочку Ариэль для мультфильма Русалочка, 1988 г.
Naked History","20 Dec 2023, 19:05",30.6k,Naked History
https://tgstat.ru/channel/AAAAAEPl6u-rE9aDr6595w/16870,,"Именно с Алиссы Милано и была срисована знаменитая русалочка Ариэль из диснеевского мультфильма 1989 года. Рисунки были сделаны на основе детских фотографий актрисы.
Naked History","9 Nov 2023, 10:05",30k,Naked History
https://tgstat.ru/channel/AAAAAEPl6u-rE9aDr6595w/20108,,"Именно с Алиссы Милано и была срисована знаменитая русалочка Ариэль из диснеевского мультфильма 1989 года. Рисунки были сделаны на основе детских фотографий актрисы.
Naked History","11 May 2024, 21:35",26.9k,Naked History
https://tgstat.ru/channel/@slavaded1337/65269,,"«Саранча»: Истинное отношение к украинцам на Западе
На Euronews кто-то из редакторов перепутал вкладки и отправил в бегущую строку:
«Али, когда саранчу с Шольцем будешь монтировать, больше улыбок. Там слишком мрачно. Больше радостной саранчи и его людей» - поверх пресс-конференции Шольца и Зеленского.
Вот как на самом деле между собой европейцы называют украинцев.
Дядя Слава. Подписаться.","5 Dec 2024, 18:43",182k,Дядя Слава
https://tgstat.ru/channel/mfhcUYNSXBtkY2Iy/56906,,"«Саранча»: Истинное отношение к украинцам на Западе
На Euronews кто-то из редакторов перепутал вкладки и отправил в бегущую строку:
«Али, когда саранчу с Шольцем будешь монтировать, больше улыбок. Там слишком мрачно. Больше радостной саранчи и его людей» - поверх пресс-конференции Шольца и Зеленского.
Вот как на самом деле между собой европейцы называют украинцев.
◀▶
Путин в Telegram
— Подписаться","5 Dec 2024, 16:32",175.5k,ПУТИН в Telegram
https://tgstat.ru/channel/@kotreal/38427,,"📍
«Саранча»: Истинное отношение к украинцам на Западе.
📍
На Euronews кто-то из редакторов перепутал вкладки и отправил в бегущую строку:
📍
«Али, когда саранчу с Шольцем будешь монтировать, больше улыбок. Там слишком мрачно. Больше радостной саранчи и его людей» - поверх пресс-конференции Шольца и Зеленского.
📍
Вот как на самом деле между собой европейцы называют украинцев.
Кот😼Костян","6 Dec 2024, 08:32",111.6k,Кот Костян - официальный канал🇷🇺
https://tgstat.ru/channel/_vuwCPdpy9liMjQy/4136,,"Вот как обычные жители на западе относятся к нарколыге Зеленскому
На Euronews кто-то из редакторов перепутал вкладки и отправил в бегущую строку поверх пресс-конференции Шольца и Зеленского:
Али, когда саранчу с Шольцем будешь монтировать, больше улыбок. Там слишком мрачно. Больше радостной саранчи и его людей.
Ну а Зеля то и рад, впринципе. Ведь главное, чтобы не хохлом, свиньёй или наркоманом. А остальное стерпится, особенно от людей на западе, которые часть налогов несут для Зели и его хунты.
Три богатыря — подписаться👈","5 Dec 2024, 19:32",95.1k,Три Богатыря и Зеленский наркоман
https://tgstat.ru/channel/RNIO7YUTqsE2MTJi/26056,,"«Саранча»: Истинное отношение к украинцам на Западе
На Euronews кто-то из редакторов перепутал вкладки и отправил в бегущую строку:
«Али, когда саранчу с Шольцем будешь монтировать, больше улыбок. Там слишком мрачно. Больше радостной саранчи и его людей» - поверх пресс-конференции Шольца и Зеленского.
Вот как на самом деле между собой европейцы называют украинцев.
Скотт Риттер - Подписаться.","5 Dec 2024, 19:30",60.3k,Скотт Риттер в Telegram
https://tgstat.ru/channel/@proofzzz/29053,,"Более 83% украинских пользователей следили за ""Итогами года с Владимиром Путиным"", делая это через иностранные медиа ресурсы — Oxford Internet Institute
.
Общая глубина просмотра составила 87%, то есть украинцы смотрели трансляцию практически до самого конца
.
Zлой Пруф","20 Dec 2024, 13:16",220.1k,Zлой Пруф️
https://tgstat.ru/channel/@ukr_2025_ru/227908,,"❕
Более 83% украинских пользователей следили за ""Итогами года с Владимиром Путиным""
Общая глубина просмотра составила 87%, то есть украинцы смотрели практически до самого конца, более 4-х часов.
Еще один забавный факт - смотрели украинцы на платформах иностранных СМИ, которые давали трансляцию от начала и до конца. Что ж спасибо зарубежным НЕдрузьям за предоставление площадки.
Похожая картина в Молдавии, там запрос в интернете ""прямая линия с Путиным"" был в разы популярнее ""пресс-конференция с Санду"" — да, президент Молдавии и глава киевского режима в тот же день и тот же час пытались перетянуть актуальную повестку на себя и раздавали пресс-конференции. Но что-то пошло не так как обычно,
пишет
Царьград.ТВ","20 Dec 2024, 23:28",140k,Украина.ру
